date,values
2018-08-06,254.10194396972656
2018-08-07,254.94107055664062
2018-08-08,254.83392333984375
2018-08-09,254.48583984375
2018-08-10,252.78070068359375
2018-08-13,251.83445739746094
2018-08-14,253.44129943847656
2018-08-15,251.54876708984375
2018-08-16,253.5841827392578
2018-08-17,254.4768524169922
2018-08-20,255.0214080810547
2018-08-21,255.61949157714844
2018-08-22,255.4678497314453
2018-08-23,255.1285858154297
2018-08-24,256.6640319824219
2018-08-27,258.69049072265625
2018-08-28,258.8154602050781
2018-08-29,260.2080993652344
2018-08-30,259.1546630859375
2018-08-31,259.16357421875
2018-09-03,259.16357421875
2018-09-04,258.71722412109375
2018-09-05,258.0209655761719
2018-09-06,257.2442932128906
2018-09-07,256.7442626953125
2018-09-10,257.1907958984375
2018-09-11,258.0388488769531
2018-09-12,258.1012878417969
2018-09-13,259.6278381347656
2018-09-14,259.6724853515625
2018-09-17,258.2977600097656
2018-09-18,259.69921875
2018-09-19,259.9759826660156
2018-09-20,262.0827941894531
2018-09-21,261.8433532714844
2018-09-24,260.9735412597656
2018-09-25,260.73138427734375
2018-09-26,259.9512023925781
2018-09-27,260.67755126953125
2018-09-28,260.7044677734375
2018-10-01,261.6102294921875
2018-10-02,261.4577331542969
2018-10-03,261.6011962890625
2018-10-04,259.556640625
2018-10-05,258.1039123535156
2018-10-08,258.1039123535156
2018-10-09,257.72723388671875
2018-10-10,249.56683349609375
2018-10-11,244.0696563720703
2018-10-12,247.45947265625
2018-10-15,246.0694122314453
2018-10-16,251.45001220703125
2018-10-17,251.49478149414062
2018-10-18,247.86294555664062
2018-10-19,247.72845458984375
2018-10-22,246.61643981933594
2018-10-23,245.3609619140625
2018-10-24,237.9269256591797
2018-10-25,242.1955108642578
2018-10-26,237.9358367919922
2018-10-29,236.6175994873047
2018-10-30,240.1239471435547
2018-10-31,242.68865966796875
2018-11-01,245.27134704589844
2018-11-02,243.81858825683594
2018-11-05,245.1637420654297
2018-11-06,246.715087890625
2018-11-07,251.9969940185547
2018-11-08,251.5397186279297
2018-11-09,249.08250427246094
2018-11-12,244.42843627929688
2018-11-13,243.9711151123047
2018-11-14,242.3031005859375
2018-11-15,244.83187866210938
2018-11-16,245.4686279296875
2018-11-19,241.316650390625
2018-11-20,236.8507843017578
2018-11-21,237.6579132080078
2018-11-22,237.6579132080078
2018-11-23,236.0706024169922
2018-11-26,239.8817596435547
2018-11-27,240.6888885498047
2018-11-28,246.2309112548828
2018-11-29,245.69284057617188
2018-11-30,247.1903533935547
2018-12-03,250.46348571777344
2018-12-04,242.347900390625
2018-12-05,242.347900390625
2018-12-06,241.98019409179688
2018-12-07,236.3575897216797
2018-12-10,236.8059844970703
2018-12-11,236.8597412109375
2018-12-12,238.05239868164062
2018-12-13,237.97169494628906
2018-12-14,233.57765197753906
2018-12-17,228.99520874023438
2018-12-18,228.74415588378906
2018-12-19,225.31851196289062
2018-12-20,221.65081787109375
2018-12-21,217.1092987060547
2018-12-24,211.3726043701172
2018-12-25,211.3726043701172
2018-12-26,222.05218505859375
2018-12-27,223.7569580078125
2018-12-28,223.46832275390625
2018-12-31,225.42567443847656
2019-01-01,225.42567443847656
2019-01-02,225.66015625
2019-01-03,220.27528381347656
2019-01-04,227.6536102294922
2019-01-07,229.44851684570312
2019-01-08,231.60423278808594
2019-01-09,232.68666076660156
2019-01-10,233.5075225830078
2019-01-11,233.5977020263672
2019-01-14,232.17254638671875
2019-01-15,234.83340454101562
2019-01-16,235.4016571044922
2019-01-17,237.18756103515625
2019-01-18,240.34463500976562
2019-01-21,240.34463500976562
2019-01-22,237.097412109375
2019-01-23,237.5935516357422
2019-01-24,237.7197723388672
2019-01-25,239.73123168945312
2019-01-28,237.9092254638672
2019-01-29,237.5935516357422
2019-01-30,241.35479736328125
2019-01-31,243.47445678710938
2019-02-01,243.59176635742188
2019-02-04,245.30555725097656
2019-02-05,246.3338165283203
2019-02-06,246.0090789794922
2019-02-07,243.6638946533203
2019-02-08,243.9615936279297
2019-02-11,244.096923828125
2019-02-12,247.23573303222656
2019-02-13,248.03854370117188
2019-02-14,247.48831176757812
2019-02-15,250.18524169921875
2019-02-18,250.18524169921875
2019-02-19,250.61825561523438
2019-02-20,251.1233673095703
2019-02-21,250.23046875
2019-02-22,251.78184509277344
2019-02-25,252.12454223632812
2019-02-26,251.94412231445312
2019-02-27,251.8360137939453
2019-02-28,251.36691284179688
2019-03-01,252.9363555908203
2019-03-04,252.016357421875
2019-03-05,251.6735076904297
2019-03-06,250.1492462158203
2019-03-07,248.0565948486328
2019-03-08,247.56051635742188
2019-03-11,251.1505126953125
2019-03-12,252.09754943847656
2019-03-13,253.76622009277344
2019-03-14,253.60385131835938
2019-03-15,254.8568572998047
2019-03-18,255.78089904785156
2019-03-19,255.84423828125
2019-03-20,255.07420349121094
2019-03-21,257.95526123046875
2019-03-22,252.9905242919922
2019-03-25,252.80026245117188
2019-03-26,254.6845703125
2019-03-27,253.35292053222656
2019-03-28,254.31326293945312
2019-03-29,255.91680908203125
2019-04-01,258.95172119140625
2019-04-02,259.0786437988281
2019-04-03,259.4862365722656
2019-04-04,260.1748046875
2019-04-05,261.43408203125
2019-04-08,261.6334228515625
2019-04-09,260.2926025390625
2019-04-10,261.18035888671875
2019-04-11,261.1079406738281
2019-04-12,262.8746032714844
2019-04-15,262.702392578125
2019-04-16,262.8746032714844
2019-04-17,262.2313232421875
2019-04-18,262.74774169921875
2019-04-19,262.74774169921875
2019-04-22,262.9742736816406
2019-04-23,265.3388977050781
2019-04-24,264.7499694824219
2019-04-25,264.5869140625
2019-04-26,265.8190002441406
2019-04-29,266.2357177734375
2019-04-30,266.3715515136719
2019-05-01,264.3694152832031
2019-05-02,263.7987060546875
2019-05-03,266.38067626953125
2019-05-06,265.2843933105469
2019-05-07,260.8542785644531
2019-05-08,260.4919128417969
2019-05-09,259.70379638671875
2019-05-10,261.00830078125
2019-05-13,254.4491729736328
2019-05-14,256.750244140625
2019-05-15,258.25408935546875
2019-05-16,260.64593505859375
2019-05-17,258.9607849121094
2019-05-20,257.2485656738281
2019-05-21,259.5678405761719
2019-05-22,258.77056884765625
2019-05-23,255.6088409423828
2019-05-24,256.1886291503906
2019-05-27,256.1886291503906
2019-05-28,253.80584716796875
2019-05-29,252.1026611328125
2019-05-30,252.7912139892578
2019-05-31,249.38482666015625
2019-06-03,248.75059509277344
2019-06-04,254.150146484375
2019-06-05,256.3516845703125
2019-06-06,258.01861572265625
2019-06-07,260.6006774902344
2019-06-10,261.7964782714844
2019-06-11,261.73309326171875
2019-06-12,261.2710266113281
2019-06-13,262.34912109375
2019-06-14,262.05926513671875
2019-06-17,262.1589050292969
2019-06-18,264.90399169921875
2019-06-19,265.5019836425781
2019-06-20,268.0385437011719
2019-06-21,267.64892578125
2019-06-24,267.3211975097656
2019-06-25,264.6993713378906
2019-06-26,264.4353332519531
2019-06-27,265.37298583984375
2019-06-28,266.7384948730469
2019-07-01,269.16015625
2019-07-02,269.86114501953125
2019-07-03,272.0186767578125
2019-07-04,272.0186767578125
2019-07-05,271.709228515625
2019-07-08,270.21612548828125
2019-07-09,270.55303955078125
2019-07-10,271.84576416015625
2019-07-11,272.4830017089844
2019-07-12,273.7028503417969
2019-07-15,273.7939453125
2019-07-16,272.9109802246094
2019-07-17,271.0536804199219
2019-07-18,272.0460205078125
2019-07-19,270.5348205566406
2019-07-22,271.1993408203125
2019-07-23,273.1384582519531
2019-07-24,274.422119140625
2019-07-25,273.1112060546875
2019-07-26,274.9410095214844
2019-07-29,274.4403076171875
2019-07-30,273.7666015625
2019-07-31,270.7715148925781
2019-08-01,268.41363525390625
2019-08-02,266.392578125
2019-08-05,258.38134765625
2019-08-06,262.0046081542969
2019-08-07,262.1594543457031
2019-08-08,267.302978515625
2019-08-09,265.4822082519531
2019-08-12,262.25048828125
2019-08-13,266.32891845703125
2019-08-14,258.4542236328125
2019-08-15,259.136962890625
2019-08-16,262.9606628417969
2019-08-19,266.1285705566406
2019-08-20,264.08941650390625
2019-08-21,266.2379455566406
2019-08-22,266.15594482421875
2019-08-23,259.319091796875
2019-08-26,262.18670654296875
2019-08-27,261.1580505371094
2019-08-28,262.9970397949219
2019-08-29,266.356201171875
2019-08-30,266.2379455566406
2019-09-02,266.2379455566406
2019-09-03,264.6811218261719
2019-09-04,267.68536376953125
2019-09-05,271.1265563964844
2019-09-06,271.3359680175781
2019-09-09,271.4725036621094
2019-09-10,271.4087829589844
2019-09-11,273.3387756347656
2019-09-12,274.28564453125
2019-09-13,274.103515625
2019-09-16,273.2568359375
2019-09-17,273.9487609863281
2019-09-18,274.11260986328125
2019-09-19,274.0943603515625
2019-09-20,272.79937744140625
2019-09-23,272.73529052734375
2019-09-24,270.59521484375
2019-09-25,272.1957702636719
2019-09-26,271.6286315917969
2019-09-27,270.1653747558594
2019-09-30,271.4183044433594
2019-10-01,268.1898193359375
2019-10-02,263.4523620605469
2019-10-03,265.6106872558594
2019-10-04,269.2050476074219
2019-10-07,268.04345703125
2019-10-08,263.8821716308594
2019-10-09,266.38818359375
2019-10-10,268.1898193359375
2019-10-11,270.97015380859375
2019-10-14,270.6684265136719
2019-10-15,273.3480529785156
2019-10-16,272.90911865234375
2019-10-17,273.7138977050781
2019-10-18,272.51580810546875
2019-10-21,274.3632507324219
2019-10-22,273.4670104980469
2019-10-23,274.2626037597656
2019-10-24,274.71075439453125
2019-10-25,275.8357849121094
2019-10-28,277.3905029296875
2019-10-29,277.30816650390625
2019-10-30,278.15869140625
2019-10-31,277.4179992675781
2019-11-01,279.9879455566406
2019-11-04,281.11285400390625
2019-11-05,280.80181884765625
2019-11-06,280.8658752441406
2019-11-07,281.8536071777344
2019-11-08,282.5486755371094
2019-11-11,282.0091247558594
2019-11-12,282.603515625
2019-11-13,282.69500732421875
2019-11-14,283.1065368652344
2019-11-15,285.15521240234375
2019-11-18,285.3656005859375
2019-11-19,285.2833251953125
2019-11-20,284.2223205566406
2019-11-21,283.76513671875
2019-11-22,284.3961181640625
2019-11-25,286.6003112792969
2019-11-26,287.2496643066406
2019-11-27,288.5299987792969
2019-11-28,288.5299987792969
2019-11-29,287.4599914550781
2019-12-02,285.01806640625
2019-12-03,283.1065368652344
2019-12-04,284.8533630371094
2019-12-05,285.3656005859375
2019-12-06,287.9721374511719
2019-12-09,287.066650390625
2019-12-10,286.7465515136719
2019-12-11,287.5605773925781
2019-12-12,290.03912353515625
2019-12-13,290.2127990722656
2019-12-16,292.20660400390625
2019-12-17,292.2705993652344
2019-12-18,292.2887878417969
2019-12-19,293.487060546875
2019-12-20,294.77374267578125
2019-12-23,295.22406005859375
2019-12-24,295.23333740234375
2019-12-25,295.23333740234375
2019-12-26,296.80474853515625
2019-12-27,296.7313232421875
2019-12-30,295.0953369140625
2019-12-31,295.81231689453125
2020-01-01,295.81231689453125
2020-01-02,298.57855224609375
2020-01-03,296.3177490234375
2020-01-06,297.4482116699219
2020-01-07,296.6118469238281
2020-01-08,298.1926574707031
2020-01-09,300.2145690917969
2020-01-10,299.3507080078125
2020-01-13,301.4094543457031
2020-01-14,300.9498596191406
2020-01-15,301.6298828125
2020-01-16,304.1390380859375
2020-01-17,305.085693359375
2020-01-20,305.085693359375
2020-01-21,304.48828125
2020-01-22,304.5250549316406
2020-01-23,304.874267578125
2020-01-24,302.1629943847656
2020-01-27,297.31951904296875
2020-01-28,300.4351806640625
2020-01-29,300.18707275390625
2020-01-30,301.1612243652344
2020-01-31,295.6927795410156
2020-02-03,297.8893127441406
2020-02-04,302.4295349121094
2020-02-05,305.9220275878906
2020-02-06,306.9513854980469
2020-02-07,305.3155212402344
2020-02-10,307.5947570800781
2020-02-11,308.1278076171875
2020-02-12,310.1130065917969
2020-02-13,309.78216552734375
2020-02-14,310.2784118652344
2020-02-17,310.2784118652344
2020-02-18,309.4788818359375
2020-02-19,310.95855712890625
2020-02-20,309.6809997558594
2020-02-21,306.4918518066406
2020-02-24,296.32696533203125
2020-02-25,287.34759521484375
2020-02-26,286.2907409667969
2020-02-27,273.432861328125
2020-02-28,272.2840881347656
2020-03-02,284.0757141113281
2020-03-03,275.9419860839844
2020-03-04,287.54058837890625
2020-03-05,277.98223876953125
2020-03-06,273.3868408203125
2020-03-09,252.0369415283203
2020-03-10,265.0784606933594
2020-03-11,252.15638732910156
2020-03-12,228.03077697753906
2020-03-13,247.52426147460938
2020-03-16,220.4392547607422
2020-03-17,232.3411865234375
2020-03-18,220.5771026611328
2020-03-19,221.04579162597656
2020-03-20,211.52001953125
2020-03-23,206.11184692382812
2020-03-24,224.78623962402344
2020-03-25,228.15133666992188
2020-03-26,241.4730224609375
2020-03-27,234.28062438964844
2020-03-30,241.88905334472656
2020-03-31,238.2835693359375
2020-04-01,227.55966186523438
2020-04-02,232.81068420410156
2020-04-03,229.44561767578125
2020-04-06,244.85662841796875
2020-04-07,245.10623168945312
2020-04-08,253.33407592773438
2020-04-09,257.1891784667969
2020-04-10,257.1891784667969
2020-04-13,254.84091186523438
2020-04-14,262.35693359375
2020-04-15,256.7823791503906
2020-04-16,258.0211486816406
2020-04-17,264.99169921875
2020-04-20,260.32305908203125
2020-04-21,252.4188232421875
2020-04-22,258.0211486816406
2020-04-23,258.002685546875
2020-04-24,261.5989074707031
2020-04-27,265.3707580566406
2020-04-28,264.1504821777344
2020-04-29,271.0655517578125
2020-04-30,268.5416564941406
2020-05-01,261.43243408203125
2020-05-04,262.1535339355469
2020-05-05,264.5756530761719
2020-05-06,262.7821960449219
2020-05-07,265.9531555175781
2020-05-08,270.3536682128906
2020-05-11,270.4090881347656
2020-05-12,265.0194396972656
2020-05-13,260.3323059082031
2020-05-14,263.4478454589844
2020-05-15,264.6589050292969
2020-05-18,272.7203063964844
2020-05-19,269.9191589355469
2020-05-20,274.50457763671875
2020-05-21,272.6093444824219
2020-05-22,273.1269836425781
2020-05-25,273.1269836425781
2020-05-26,276.4921875
2020-05-27,280.6061096191406
2020-05-28,280.0883483886719
2020-05-29,281.3364562988281
2020-06-01,282.4734802246094
2020-06-02,284.81243896484375
2020-06-03,288.6028137207031
2020-06-04,287.84478759765625
2020-06-05,295.22198486328125
2020-06-08,298.7904968261719
2020-06-09,296.5624694824219
2020-06-10,294.90771484375
2020-06-11,277.9066162109375
2020-06-12,281.2347717285156
2020-06-15,283.8602294921875
2020-06-16,289.3238830566406
2020-06-17,288.1220703125
2020-06-18,288.2330017089844
2020-06-19,286.5857849121094
2020-06-22,288.4242248535156
2020-06-23,289.7520751953125
2020-06-24,282.36090087890625
2020-06-25,285.3879699707031
2020-06-26,278.60955810546875
2020-06-29,282.7044677734375
2020-06-30,286.32574462890625
2020-07-01,288.3313903808594
2020-07-02,289.91925048828125
2020-07-03,289.91925048828125
2020-07-06,294.3948059082031
2020-07-07,291.3585205078125
2020-07-08,293.5869445800781
2020-07-09,291.9156188964844
2020-07-10,294.8962097167969
2020-07-13,292.3426818847656
2020-07-14,296.1311950683594
2020-07-15,298.8517761230469
2020-07-16,297.8675842285156
2020-07-17,298.73114013671875
2020-07-20,301.14532470703125
2020-07-21,301.78594970703125
2020-07-22,303.50384521484375
2020-07-23,299.88250732421875
2020-07-24,297.951171875
2020-07-27,300.12396240234375
2020-07-28,298.2204284667969
2020-07-29,301.8882141113281
2020-07-30,300.81103515625
2020-07-31,303.18817138671875
2020-08-03,305.29595947265625
2020-08-04,306.4751281738281
2020-08-05,308.3786315917969
2020-08-06,310.4400329589844
2020-08-07,310.6629333496094
2020-08-10,311.5914611816406
2020-08-11,309.0193786621094
2020-08-12,313.3277893066406
2020-08-13,312.76141357421875
2020-08-14,312.77069091796875
2020-08-17,313.7643127441406
2020-08-18,314.4421081542969
2020-08-19,313.1328125
2020-08-20,314.10784912109375
2020-08-21,315.2220153808594
2020-08-24,318.4162902832031
2020-08-25,319.53045654296875
2020-08-26,322.7340087890625
2020-08-27,323.43963623046875
2020-08-28,325.5289001464844
2020-08-31,324.34967041015625
2020-09-01,327.4045715332031
2020-09-02,332.14013671875
2020-09-03,320.709716796875
2020-09-04,318.0912780761719
2020-09-07,318.0912780761719
2020-09-08,309.4001159667969
2020-09-09,315.5099182128906
2020-09-10,310.0314636230469
2020-09-11,310.1893310546875
2020-09-14,314.2749938964844
2020-09-15,315.86279296875
2020-09-16,314.60919189453125
2020-09-17,311.8421325683594
2020-09-18,308.2520751953125
2020-09-21,304.82135009765625
2020-09-22,307.9256896972656
2020-09-23,300.7846374511719
2020-09-24,301.5863037109375
2020-09-25,306.4621276855469
2020-09-28,311.5521545410156
2020-09-29,309.8554992675781
2020-09-30,312.204833984375
2020-10-01,314.209228515625
2020-10-02,311.2259216308594
2020-10-05,316.7449035644531
2020-10-06,312.2420959472656
2020-10-07,317.6772155761719
2020-10-08,320.4925537109375
2020-10-09,323.35467529296875
2020-10-12,328.55657958984375
2020-10-13,326.4124450683594
2020-10-14,324.36151123046875
2020-10-15,323.9605712890625
2020-10-16,323.764892578125
2020-10-19,318.842529296875
2020-10-20,320.11968994140625
2020-10-21,319.5137634277344
2020-10-22,321.2663879394531
2020-10-23,322.3570861816406
2020-10-26,316.39996337890625
2020-10-27,315.3092346191406
2020-10-28,304.5323181152344
2020-10-29,307.62744140625
2020-10-30,304.4205017089844
2020-11-02,307.83245849609375
2020-11-03,313.267578125
2020-11-04,320.26885986328125
2020-11-05,326.5150146484375
2020-11-06,326.4404602050781
2020-11-09,330.5423278808594
2020-11-10,330.05755615234375
2020-11-11,332.50946044921875
2020-11-12,329.2837829589844
2020-11-13,333.842529296875
2020-11-16,338.0097961425781
2020-11-17,336.1918640136719
2020-11-18,332.1459045410156
2020-11-19,333.5443115234375
2020-11-20,331.26025390625
2020-11-23,333.24591064453125
2020-11-24,338.6157531738281
2020-11-25,338.09368896484375
2020-11-26,338.09368896484375
2020-11-27,339.0352478027344
2020-11-30,337.53436279296875
2020-12-01,341.2260437011719
2020-12-02,341.94390869140625
2020-12-03,341.8506774902344
2020-12-04,344.7966003417969
2020-12-07,344.0881652832031
2020-12-08,345.0949401855469
2020-12-09,341.9998779296875
2020-12-10,341.887939453125
2020-12-11,341.4870910644531
2020-12-14,339.958251953125
2020-12-15,344.5542297363281
2020-12-16,345.0949401855469
2020-12-17,347.0246887207031
2020-12-18,345.63909912109375
2020-12-21,344.40325927734375
2020-12-22,343.8228454589844
2020-12-23,344.1318054199219
2020-12-24,345.4706726074219
2020-12-25,345.4706726074219
2020-12-28,348.43841552734375
2020-12-29,347.77374267578125
2020-12-30,348.2698974609375
2020-12-31,350.03936767578125
2021-01-01,350.03936767578125
2021-01-04,345.27392578125
2021-01-05,347.6519470214844
2021-01-06,349.7304382324219
2021-01-07,354.9265441894531
2021-01-08,356.9488525390625
2021-01-11,354.542724609375
2021-01-12,354.61761474609375
2021-01-13,355.5725402832031
2021-01-14,354.32733154296875
2021-01-15,351.743408203125
2021-01-18,351.743408203125
2021-01-19,354.5052795410156
2021-01-20,359.4111328125
2021-01-21,359.73876953125
2021-01-22,358.46551513671875
2021-01-25,359.8792419433594
2021-01-26,359.3174743652344
2021-01-27,350.5356140136719
2021-01-28,353.5503234863281
2021-01-29,346.4723815917969
2021-02-01,352.23956298828125
2021-02-02,357.2203063964844
2021-02-03,357.50115966796875
2021-02-04,361.5644836425781
2021-02-05,362.9876403808594
2021-02-08,365.6090087890625
2021-02-09,365.3656005859375
2021-02-10,365.2064208984375
2021-02-11,365.7962341308594
2021-02-12,367.60321044921875
2021-02-15,367.60321044921875
2021-02-16,367.2848815917969
2021-02-17,367.36907958984375
2021-02-18,365.8055725097656
2021-02-19,365.1595764160156
2021-02-22,362.3509521484375
2021-02-23,362.79095458984375
2021-02-24,366.7886657714844
2021-02-25,357.9505615234375
2021-02-26,356.1061706542969
2021-03-01,364.7382507324219
2021-03-02,361.8922119140625
2021-03-03,357.0986328125
2021-03-04,352.6795654296875
2021-03-05,359.1676940917969
2021-03-08,357.3795166015625
2021-03-09,362.4820251464844
2021-03-10,364.7382507324219
2021-03-11,368.43646240234375
2021-03-12,368.9326477050781
2021-03-15,371.1328125
2021-03-16,370.6646728515625
2021-03-17,371.9286193847656
2021-03-18,366.5171203613281
2021-03-19,365.8390197753906
2021-03-22,368.76019287109375
2021-03-23,365.85772705078125
2021-03-24,363.9979248046875
2021-03-25,366.045654296875
2021-03-26,371.9444885253906
2021-03-29,371.7565612792969
2021-03-30,370.770263671875
2021-03-31,372.273193359375
2021-04-01,376.29339599609375
2021-04-02,376.29339599609375
2021-04-05,381.6943359375
2021-04-06,381.46893310546875
2021-04-07,381.9104309082031
2021-04-08,383.7232666015625
2021-04-09,386.51300048828125
2021-04-12,386.6539306640625
2021-04-13,387.7998352050781
2021-04-14,386.4754638671875
2021-04-15,390.627197265625
2021-04-16,391.93280029296875
2021-04-19,390.0072021484375
2021-04-20,387.1517028808594
2021-04-21,390.8150329589844
2021-04-22,387.24560546875
2021-04-23,391.4443359375
2021-04-26,392.2615051269531
2021-04-27,392.1769714355469
2021-04-28,392.06427001953125
2021-04-29,394.56280517578125
2021-04-30,391.97027587890625
2021-05-03,392.81573486328125
2021-05-04,390.392333984375
2021-05-05,390.514404296875
2021-05-06,393.6329345703125
2021-05-07,396.49774169921875
2021-05-10,392.57147216796875
2021-05-11,389.06787109375
2021-05-12,380.802001953125
2021-05-13,385.37646484375
2021-05-14,391.2940673828125
2021-05-17,390.29833984375
2021-05-18,386.9356384277344
2021-05-19,385.9211730957031
2021-05-20,390.07293701171875
2021-05-21,389.7535400390625
2021-05-24,393.72686767578125
2021-05-25,392.8533020019531
2021-05-26,393.6329345703125
2021-05-27,393.839599609375
2021-05-28,394.5440368652344
2021-05-31,394.5440368652344
2021-06-01,394.19647216796875
2021-06-02,394.8164367675781
2021-06-03,393.3511047363281
2021-06-04,396.9485778808594
2021-06-07,396.5634460449219
2021-06-08,396.6480407714844
2021-06-09,396.0563049316406
2021-06-10,397.89727783203125
2021-06-11,398.5548400878906
2021-06-14,399.4471435546875
2021-06-15,398.71453857421875
2021-06-16,396.4883117675781
2021-06-17,396.3569030761719
2021-06-18,391.0098571777344
2021-06-21,396.6075134277344
2021-06-22,398.72796630859375
2021-06-23,398.2472229003906
2021-06-24,400.6032409667969
2021-06-25,402.02618408203125
2021-06-28,402.8367004394531
2021-06-29,403.0533752441406
2021-06-30,403.3926086425781
2021-07-01,405.62603759765625
2021-07-02,408.7265625
2021-07-05,408.7265625
2021-07-06,407.9820251464844
2021-07-07,409.423828125
2021-07-08,406.08782958984375
2021-07-09,410.4227294921875
2021-07-12,411.8928527832031
2021-07-13,410.4886474609375
2021-07-14,411.1011657714844
2021-07-15,409.6971435546875
2021-07-16,406.4836120605469
2021-07-19,400.4806213378906
2021-07-20,406.2197570800781
2021-07-21,409.50860595703125
2021-07-22,410.3661804199219
2021-07-23,414.5880126953125
2021-07-26,415.6057434082031
2021-07-27,413.71160888671875
2021-07-28,413.5419616699219
2021-07-29,415.2571105957031
2021-07-30,413.240478515625
2021-08-02,412.37347412109375
2021-08-03,415.72833251953125
2021-08-04,413.683349609375
2021-08-05,416.3031311035156
2021-08-06,416.9910583496094
2021-08-09,416.6518249511719
2021-08-10,417.1701354980469
2021-08-11,418.206787109375
2021-08-12,419.4601135253906
2021-08-13,420.2235412597656
2021-08-16,421.2129211425781
2021-08-17,418.4517822265625
2021-08-18,413.87188720703125
2021-08-19,414.5126647949219
2021-08-20,417.8109436035156
2021-08-23,421.4862365722656
2021-08-24,422.1554260253906
2021-08-25,423.0411682128906
2021-08-26,420.5438232421875
2021-08-27,424.30389404296875
2021-08-30,426.1698913574219
2021-08-31,425.5384216308594
2021-09-01,425.7646179199219
2021-09-02,427.074462890625
2021-09-03,426.9708251953125
2021-09-06,426.9708251953125
2021-09-07,425.4441833496094
2021-09-08,424.9258728027344
2021-09-09,423.1070556640625
2021-09-10,419.7711181640625
2021-09-13,420.84539794921875
2021-09-14,418.57427978515625
2021-09-15,422.0705261230469
2021-09-16,421.40142822265625
2021-09-17,417.2966003417969
2021-09-20,410.3385314941406
2021-09-21,409.9508361816406
2021-09-22,413.9498291015625
2021-09-23,418.9793395996094
2021-09-24,419.66943359375
2021-09-27,418.4688415527344
2021-09-28,410.035888671875
2021-09-29,410.7260437011719
2021-09-30,405.7060546875
2021-10-01,410.5274963378906
2021-10-04,405.2333068847656
2021-10-05,409.44970703125
2021-10-06,411.1515197753906
2021-10-07,414.7061767578125
2021-10-08,413.9498291015625
2021-10-11,410.9529113769531
2021-10-12,409.9413757324219
2021-10-13,411.4161682128906
2021-10-14,418.3364562988281
2021-10-15,421.5223693847656
2021-10-18,422.77032470703125
2021-10-19,426.0320129394531
2021-10-20,427.7052917480469
2021-10-21,428.82080078125
2021-10-22,428.37652587890625
2021-10-25,430.6737976074219
2021-10-26,431.0614318847656
2021-10-27,429.1517639160156
2021-10-28,433.2926330566406
2021-10-29,434.1717529296875
2021-11-01,434.91864013671875
2021-11-02,436.6771545410156
2021-11-03,439.3431091308594
2021-11-04,441.4134826660156
2021-11-05,442.9450988769531
2021-11-08,443.3231506347656
2021-11-09,441.8578796386719
2021-11-10,438.3031311035156
2021-11-11,438.44500732421875
2021-11-12,441.75384521484375
2021-11-15,441.9050598144531
2021-11-16,443.6540832519531
2021-11-17,442.5763244628906
2021-11-18,444.07952880859375
2021-11-19,443.28533935546875
2021-11-22,442.0374450683594
2021-11-23,442.6236572265625
2021-11-24,443.80535888671875
2021-11-25,443.80535888671875
2021-11-26,433.9070129394531
2021-11-29,439.2296447753906
2021-11-30,430.6833190917969
2021-12-01,425.8995666503906
2021-12-02,432.4228210449219
2021-12-03,428.6601257324219
2021-12-06,433.7369384765625
2021-12-07,442.70867919921875
2021-12-08,443.8810119628906
2021-12-09,440.88409423828125
2021-12-10,445.0343322753906
2021-12-13,441.092041015625
2021-12-14,438.0574035644531
2021-12-15,444.90203857421875
2021-12-16,440.9786376953125
2021-12-17,436.28533935546875
2021-12-20,431.6461486816406
2021-12-21,439.311767578125
2021-12-22,443.7042541503906
2021-12-23,446.4650573730469
2021-12-24,446.4650573730469
2021-12-27,452.7834777832031
2021-12-28,452.41351318359375
2021-12-29,452.9922180175781
2021-12-30,451.73992919921875
2021-12-31,450.6014709472656
2022-01-03,453.21038818359375
2022-01-04,453.0586242675781
2022-01-05,444.35888671875
2022-01-06,443.9414978027344
2022-01-07,442.1863098144531
2022-01-10,441.6360778808594
2022-01-11,445.65863037109375
2022-01-12,446.863525390625
2022-01-13,440.7063293457031
2022-01-14,440.8865661621094
2022-01-17,440.8865661621094
2022-01-18,433.0787048339844
2022-01-19,428.581787109375
2022-01-20,423.83819580078125
2022-01-21,415.5179748535156
2022-01-24,417.2825927734375
2022-01-25,412.1879577636719
2022-01-26,411.1539001464844
2022-01-27,409.1236572265625
2022-01-28,419.28436279296875
2022-01-31,426.8361511230469
2022-02-01,429.7203063964844
2022-02-02,433.89459228515625
2022-02-03,423.69586181640625
2022-02-04,425.68817138671875
2022-02-07,424.32208251953125
2022-02-08,427.81329345703125
2022-02-09,434.0748596191406
2022-02-10,426.27642822265625
2022-02-11,417.87078857421875
2022-02-14,416.5046081542969
2022-02-15,423.2215881347656
2022-02-16,423.69586181640625
2022-02-17,414.6451416015625
2022-02-18,411.9603576660156
2022-02-21,411.9603576660156
2022-02-22,407.5392761230469
2022-02-23,400.31005859375
2022-02-24,406.33441162109375
2022-02-25,415.2997741699219
2022-02-28,414.23724365234375
2022-03-01,407.9283142089844
2022-03-02,415.4325866699219
2022-03-03,413.3643493652344
2022-03-04,410.0059814453125
2022-03-07,397.9193115234375
2022-03-08,394.9024353027344
2022-03-09,405.4900817871094
2022-03-10,403.6590881347656
2022-03-11,398.5265197753906
2022-03-14,395.6140441894531
2022-03-15,404.3136291503906
